Accident_Number,Event_Date,Year,Location,Country,Latitude,Longitude,Airport_Code,Airport_Name,Injury_Severity,Aircraft_Damage,Registration_Number,Make,Model,Schedule,Air_Carrier,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Uninjured,Weather_Condition,Weather_Condition_Cleaned,Total_Concerned,Broad_Phase_of_Flight
DEN08RA132,8/2/08,2008,"Fretin, France",France,50.633333,3.05,,,Non-Fatal,Minor,,McDonnell Douglas,MD-90,,,0,0,3,VMC,VMC,3,
ANC04IA115,9/26/04,2004,"Anchorage, AK",United States,61.179445,-149.983333,PANC,Ted Stevens Anchorage Intl.,Incident,,N16894,McDonnell Douglas,MD-80,,,0,0,131,VMC,VMC,131,TAKEOFF
NYC04TA103,4/10/04,2004,"Atlantic Ocean, AO",United States,60,-60,,,Non-Fatal,Substantial,N14075,McDonnell Douglas,DC-10,,,0,0,252,VMC,VMC,252,CRUISE
DCA99WA063,6/24/99,1999,"POINTE A PITRE, France",France,,,,,Incident,,N607GC,McDonnell Douglas,DC-10,SCHD,,0,0,3,UNK,UNK,3,
CHI99IA100A,3/2/99,1999,"SALINA, KS",United States,,,,,Incident,,N40061,McDonnell Douglas,DC-10,SCHD,,0,0,6,VMC,VMC,6,CRUISE
FTW98IA158,3/24/98,1998,"DENVER, CO",United States,,,DEN,DENVER INTERNATIONAL,Incident,Minor,N1836U,McDonnell Douglas,DC-10,SCHD,,0,0,299,VMC,VMC,299,TAKEOFF
CHI95IA204,6/26/95,1995,"GREEN BAY, WI",United States,,,,,Incident,,N131AA,McDonnell Douglas,DC-10,SCHD,,0,0,100,VMC,VMC,100,CRUISE
NYC00WA260,9/7/00,2000,"AMSTERDAM, Netherlands",Netherlands,,,,,Incident,Minor,N15069,McDonnell Douglas,DC-10,SCHD,,0,0,243,UNK,UNK,243,
NYC00IA250,9/5/00,2000,"NEWARK, NJ",United States,,,EWR,NEWARK INTL,Incident,Minor,N14090,McDonnell Douglas,DC-10,SCHD,,0,0,244,VMC,VMC,244,TAKEOFF
DCA00WA016,12/21/99,1999,"GUATEMALA CITY, Guatemala",Guatemala,,,,,Fatal(18),Destroyed,,McDonnell Douglas,DC-10,NSCH,,18,10,261,UNK,UNK,289,
DCA99WA004,10/13/98,1998,"AMSTERDAM, Netherlands",Netherlands,,,,,Incident,Minor,N230NW,McDonnell Douglas,DC-10,SCHD,,0,0,,UNK,UNK,0,
DCA98WA088,9/20/98,1998,"SHANNON, Ireland",Ireland,,,,,Incident,Minor,N14063,McDonnell Douglas,DC-10,SCHD,,0,0,3,UNK,UNK,3,
DCA99WA029,3/8/98,1998,"MANCHESTER, United Kingdom",United Kingdom,,,,,Incident,Minor,N68065,McDonnell Douglas,DC-10,SCHD,,0,0,253,UNK,UNK,253,
NYC00LA086,3/1/00,2000,"NEWARK, NJ",United States,,,EWR,NEWARK INTL AIRPORT,Non-Fatal,Substantial,N302FE,McDonnell Douglas,DC-10,NSCH,,0,0,3,VMC,VMC,3,TAXI
LAX00FA041,11/7/99,1999,"HONOLULU, HI",United States,,,,,Non-Fatal,Substantial,N602GC,McDonnell Douglas,DC-10,NSCH,,0,0,5,VMC,VMC,5,CLIMB
DCA98WA007,11/18/97,1997,"MWANZA AIRPORT, Tanzania",Tanzania,,,,,Non-Fatal,Substantial,,McDonnell Douglas,DC-8,NSCH,,0,0,,UNK,UNK,0,
CHI99IA115,3/21/99,1999,"GRAND RAPIDS, MI",United States,,,,,Incident,,N600ME,McDonnell Douglas,DC-9,SCHD,,0,0,64,IMC,IMC,64,CRUISE
DCA95RA013,1/11/95,1995,"MARIA LA BAJA, Colombia",Colombia,,,,,Fatal(52),Destroyed,,McDonnell Douglas,DC-9,SCHD,,52,1,0,VMC,VMC,53,
CHI97IA212,7/12/97,1997,"MEMPHIS, TN",United States,,,MEM,MEMPHIS INTERNATIONAL,Incident,,N9348,McDonnell Douglas,DC-9,NSCH,,0,0,75,VMC,VMC,75,APPROACH
CHI97IA072,2/20/97,1997,"DES MOINES, IA",United States,,,,,Incident,Minor,N93S,McDonnell Douglas,DC-9,SCHD,,0,0,36,VMC,VMC,36,CRUISE
DCA95RA024,3/17/95,1995,"BARRANQUILLA, Colombia",Colombia,,,,,Non-Fatal,Destroyed,,McDonnell Douglas,DC-9,UNK,,0,0,4,VMC,VMC,4,
CHI99FA208,7/2/99,1999,"MILWAUKEE, WI",United States,,,MKE,GENERAL MITCHELL INTL,Non-Fatal,Substantial,N502ME,McDonnell Douglas,DC-9,SCHD,,0,0,9,VMC,VMC,9,STANDING
CHI99IA136,4/9/99,1999,"DUBUQUE, IA",United States,,,,,Incident,,N205ME,McDonnell Douglas,DC-9,SCHD,,0,0,91,IMC,IMC,91,CRUISE
DCA98RA021,2/2/98,1998,"PHILIPPINE ISLA, Philippines",Philippines,,,,,Fatal(104),Destroyed,,McDonnell Douglas,DC-9,SCHD,,104,0,0,UNK,UNK,104,
DCA98RA003,10/10/97,1997,"NUEVO BERLIN, Uruguay",Uruguay,,,,,Fatal(75),Destroyed,,McDonnell Douglas,DC-9,SCHD,,75,0,0,UNK,UNK,75,
ATL96IA056,2/28/96,1996,"SAVANNAH, GA",United States,,,SAV,SAVANNAH INTERNATIONAL,Incident,,N936VV,McDonnell Douglas,DC-9,SCHD,,0,0,80,VMC,VMC,80,LANDING
FTW96IA066,12/12/95,1995,"DFW AIRPORT, TX",United States,,,,,Incident,,N930VV,McDonnell Douglas,DC-9,SCHD,,0,0,59,VMC,VMC,59,TAKEOFF
CHI98LA058,12/7/97,1997,"MEMPHIS, TN",United States,,,MEM,MEMPHIS INTERNATIONAL,Non-Fatal,,N774NC,McDonnell Douglas,DC-9,SCHD,,0,1,126,UNK,UNK,127,TAXI
LAX00FA229,6/14/00,2000,"Lihue, Kauai, HI",United States,21.976111,-159.338889,LIH,Lihue,Non-Fatal,Substantial,N649HA,McDonnell Douglas,DC-9,SCHD,,0,0,137,VMC,VMC,137,LANDING
CHI00IA009,10/14/99,1999,"CHICAGO, IL",United States,,,MDW,CHICAGO MIDWAY AIRPORT,Incident,,N766NC,McDonnell Douglas,DC-9,SCHD,,0,0,105,VMC,VMC,105,TAKEOFF
MIA98LA002,10/1/97,1997,"CROSS CITY, FL",United States,,,,,Non-Fatal,,N33502,McDonnell Douglas,DC-9,SCHD,,0,1,91,IMC,IMC,92,CRUISE
CHI01WA015,10/10/00,2000,"SANTO DOMINGO, Dominican Republic",Dominican Republic,,,,,Incident,,N963TW,McDonnell Douglas,DC-9,SCHD,,0,0,25,UNK,UNK,25,
CHI95IA142,5/1/95,1995,"CHICAGO, IL",United States,,,ORD,O'HARE INTERNATIONAL,Incident,Minor,N1811U,McDonnell Douglas,DC-10,SCHD,,0,0,192,VMC,VMC,192,TAKEOFF
DCA98WA032,3/8/98,1998,"KOLN-BONN, Germany",Germany,,,,,Incident,,N812UP,McDonnell Douglas,DC-8,SCHD,,0,0,3,UNK,UNK,3,
CHI00IA087,1/31/00,2000,"MILWAUKEE, WI",United States,,,MKE,GENERAL MITCHELL INTL APT,Incident,Minor,N203ME,McDonnell Douglas,DC-9,SCHD,,0,0,91,UNK,UNK,91,STANDING
DCA99WA085,9/18/99,1999,"SHANNON, Ireland",Ireland,,,,,Incident,Minor,N272WA,McDonnell Douglas,MD-11,SCHD,,0,0,,UNK,UNK,0,
DCA99RA073,8/23/99,1999,"HONG KONG, China",China,,,,,Non-Fatal,Destroyed,,McDonnell Douglas,MD-11,SCHD,,0,0,117,UNK,UNK,117,
DCA99WA072,8/8/99,1999,"SHANGHAI, China",China,,,,,Non-Fatal,Substantial,,McDonnell Douglas,MD-11,SCHD,,0,0,191,VMC,VMC,191,
DCA99RA056,4/15/99,1999,"SHANGHAI, China",China,,,,,Fatal(3),Destroyed,,McDonnell Douglas,MD-11,SCHD,,3,0,,IMC,IMC,3,
DCA99WA036,12/25/98,1998,"SHANGHAI, China",China,,,,,Incident,Substantial,,McDonnell Douglas,MD-11,SCHD,,0,0,,UNK,UNK,0,
DCA99WA013,11/27/98,1998,,Singapore,,,,,Incident,Minor,,McDonnell Douglas,MD-11,UNK,,0,0,0,UNK,UNK,0,
DCA98RA086,9/10/98,1998,"SHANGHAI, China",China,,,SHA,HONGQIAO,Incident,Substantial,,McDonnell Douglas,MD-11,SCHD,,0,0,129,VMC,VMC,129,
DCA98WA055,6/14/98,1998,"MANILA, Philippines",Philippines,,,,,Non-Fatal,,,McDonnell Douglas,MD-11,SCHD,,0,0,252,UNK,UNK,252,
DCA98WA005,10/24/97,1997,"MONTEVIDEO, Uruguay",Uruguay,,,,,Unavailable,Substantial,N275WA,McDonnell Douglas,MD-11,SCHD,,0,0,,UNK,UNK,0,
DCA97RA050,6/8/97,1997,"NAGOYA, Japan",Japan,,,,,Non-Fatal,Minor,,McDonnell Douglas,MD-11,SCHD,,0,4,167,UNK,UNK,171,
IAD97IA018,11/7/96,1996,"DAYTON, OH",United States,,,,,Incident,,N814DE,McDonnell Douglas,MD-11,SCHD,,0,0,209,UNK,UNK,209,CRUISE
DCA97WA005,11/6/96,1996,"BUENOS AIRES, Argentina",Argentina,,,,,Incident,Minor,N271W,McDonnell Douglas,MD-11,SCHD,,0,0,282,UNK,UNK,282,
LAX96FA206,5/25/96,1996,"LOS ANGELES, CA",United States,,,LAX,LOS ANGELES INTERNATIONAL,Non-Fatal,Substantial,HL737,McDonnell Douglas,MD-11,SCHD,,0,0,2,VMC,VMC,2,LANDING
NYC95LA083,4/2/95,1995,"JAMAICA, NY",United States,,,JFK,JOHN F KENNEDY INTL,Non-Fatal,,N1768D,McDonnell Douglas,MD-11,SCHD,,0,2,74,VMC,VMC,76,TAXI
DCA00WA054,5/25/00,2000,"PARIS, France",France,,,,,Non-Fatal,Substantial,,McDonnell Douglas,MD-80,SCHD,,0,0,153,UNK,UNK,153,
ATL99LA049,2/8/99,1999,"RALEIGH, NC",United States,,,RDU,RALEIGH DURHAM INTER,Non-Fatal,,N433AA,McDonnell Douglas,MD-80,SCHD,,0,1,133,VMC,VMC,134,DESCENT
LAX98IA061,12/19/97,1997,"SAN FRANCISCO, CA",United States,,,SFO,SAN FRANCISCO,Incident,,N932AS,McDonnell Douglas,MD-80,SCHD,,0,0,75,VMC,VMC,75,TAXI
SEA97IA040,12/20/96,1996,"SEATTLE, WA",United States,,,SEA,SEATTLE-TACOMA INTL,Incident,Minor,N941AS,McDonnell Douglas,MD-80,SCHD,,0,0,144,VMC,VMC,144,TAXI
ANC97IA011,12/5/96,1996,"ANCHORAGE, AK",United States,,,ANC,ANCHORAGE INTERNATIONAL,Incident,Minor,N954AS,McDonnell Douglas,MD-80,SCHD,,0,0,112,VMC,VMC,112,TAXI
ANC00IA088,7/11/00,2000,"ANCHORAGE, AK",United States,61.179445,-149.983333,ANC,ANCHORAGE INTL,Incident,,N935AS,McDonnell Douglas,MD-80,SCHD,,0,0,107,VMC,VMC,107,APPROACH
DCA99MA060,6/1/99,1999,"LITTLE ROCK, AR",United States,,,LIT,ADAMS FIELD,Fatal(11),Destroyed,N215AA,McDonnell Douglas,MD-80,SCHD,,11,45,24,IMC,IMC,80,LANDING
DCA99WA035,1/28/99,1999,"NAPLES, Italy",Italy,,,,,Unavailable,Substantial,,McDonnell Douglas,MD-80,SCHD,,0,0,,UNK,UNK,0,
LAX97IA170,4/28/97,1997,"TUCSON, AZ",United States,,,KTUS,TUCSON INTERNATIONAL,Incident,Minor,N470AA,McDonnell Douglas,MD-80,SCHD,,0,0,123,VMC,VMC,123,TAKEOFF
DCA97WA043,4/27/97,1997,"JINAN, China",China,,,,,Unavailable,Substantial,,McDonnell Douglas,MD-80,UNK,,0,0,,UNK,UNK,0,
IAD97IA048,2/17/97,1997,"NEWARK, NJ",United States,,,EWR,NEWARK INTERNATIONAL,Incident,Minor,N34838,McDonnell Douglas,MD-80,SCHD,,0,0,147,IMC,IMC,147,LANDING
FTW96IA235,6/3/96,1996,"CHILDRESS, TX",United States,,,,,Incident,,N493AA,McDonnell Douglas,MD-80,SCHD,,0,0,59,IMC,IMC,59,CRUISE
DCA99WA048,3/15/99,1999,"POHANG, Korea, Republic Of","Korea, Republic Of",,,,,Unavailable,Substantial,,McDonnell Douglas,MD-80,UNK,,0,0,,UNK,UNK,0,
DCA98WA051,6/6/98,1998,"ANTALYA, France",France,,,,,Non-Fatal,,,McDonnell Douglas,MD-80,SCHD,,0,0,173,UNK,UNK,173,
DCA98WA039,11/23/97,1997,"PARIS, France",France,,,,,Incident,,,McDonnell Douglas,MD-80,SCHD,,0,0,138,UNK,UNK,138,
LAX97IA209,6/17/97,1997,"LAS VEGAS, NV",United States,,,,,Incident,Minor,N875RA,McDonnell Douglas,MD-80,SCHD,,0,0,145,VMC,VMC,145,TAKEOFF
LAX97LA072,12/22/96,1996,"SAN JOSE, CA",United States,,,,,Non-Fatal,,N590AA,McDonnell Douglas,MD-80,SCHD,,0,1,119,VMC,VMC,120,DESCENT
DCA96MA008,11/12/95,1995,"EAST GRANBY, CT",United States,,,BDL,BRADLEY INTERNATIONAL,Non-Fatal,Substantial,N566AA,McDonnell Douglas,MD-80,SCHD,,0,0,77,IMC,IMC,77,APPROACH
NYC00IA100A,3/24/00,2000,"BOSTON, MA",United States,,,BOS,LOGAN INT'L AIRPORT,Incident,Minor,N944DL,McDonnell Douglas,MD-80,SCHD,,0,0,202,VMC,VMC,202,TAXI
NYC99IA231,9/17/99,1999,"COVINGTON, KY",United States,,,,,Incident,Minor,N947DL,McDonnell Douglas,MD-80,SCHD,,0,0,118,VMC,VMC,118,CLIMB
NYC97LA095,5/13/97,1997,"FLUSHING, NY",United States,,,LGA,LAGUARDIA,Non-Fatal,Minor,N984DL,McDonnell Douglas,MD-80,SCHD,,0,1,111,VMC,VMC,112,STANDING
DCA96MA068,7/6/96,1996,"PENSACOLA, FL",United States,,,PNS,PENSACOLA REGIONAL,Fatal(2),Substantial,N927DA,McDonnell Douglas,MD-80,SCHD,,2,2,135,VMC,VMC,139,TAKEOFF
DCA99RA074,8/24/99,1999,"HUALIEN, Taiwan",Taiwan,,,,,Fatal(1),Destroyed,,McDonnell Douglas,MD-90,SCHD,,1,13,68,UNK,UNK,82,
FTW95IA126A,2/27/95,1995,"DALLAS-FT WORTH, TX",United States,,,DFW,DALLAS-FORT WORTH INTL,Incident,,N1763,McDonnell Douglas,MD-11,SCHD,,0,0,78,VMC,VMC,78,LANDING
DCA98WA017,12/2/97,1997,"PARIS, France",France,,,,,Incident,Minor,,McDonnell Douglas,MD-80,SCHD,,0,0,,UNK,UNK,0,
DCA16WA017,11/2/15,2015,"San Luis Potosi, Mexico",Mexico,,,MMSP,Ponciano Arriaga Intl Airport,Incident,Minor,N73444,McDonnell Douglas,DC-9,,,0,0,3,,NA,3,TAKEOFF
FTW03RA033,10/31/02,2002,"Monterrey, Mexico",Mexico,25.554167,-100.669445,,,Non-Fatal,Substantial,,McDonnell Douglas,DC-9,SCHD,,0,0,80,IMC,IMC,80,
IAD01IA034,3/6/01,2001,"Boston, MA",United States,42.366667,-71,BOS,Boston Logan,Incident,Minor,N375FE,McDonnell Douglas,DC-10,SCHD,,0,0,4,IMC,IMC,4,TAKEOFF
DEN04IA012,10/12/03,2003,"Denver, CO",United States,39.858333,-104.666945,DEN,Denver International,Incident,Minor,N375FE,McDonnell Douglas,DC-10,SCHD,,0,0,7,VMC,VMC,7,TAKEOFF
ATL02IA155,8/10/02,2002,"Tampa, FL",United States,27.975278,-82.533056,TPA,Tampa International Airport,Incident,Minor,N388FE,McDonnell Douglas,DC-10,SCHD,,0,0,4,VMC,VMC,4,APPROACH
DCA01WA009,12/23/00,2000,"FAAA Tahiti, French Polynesia",French Polynesia,,,NTAA,Tahiti-FAAA International Airp,Non-Fatal,Substantial,N132AA,McDonnell Douglas,DC-10,SCHD,,0,0,139,IMC,IMC,139,
DCA96MA079,9/5/96,1996,"NEWBURGH, NY",United States,,,SWF,NEWBURGH/STEWART INTL,Non-Fatal,Destroyed,N68055,McDonnell Douglas,DC-10,NSCH,,0,0,3,IMC,IMC,3,CRUISE
DCA05WA081,7/1/05,2005,"Chittagong, Bangladesh",Bangladesh,,,,,Non-Fatal,Substantial,,McDonnell Douglas,DC-10,SCHD,,0,0,216,,NA,216,
CHI01WA014,10/10/00,2000,"PARIS, France",France,,,,,Non-Fatal,,N234NW,McDonnell Douglas,DC-10,SCHD,,0,2,197,VMC,VMC,199,
DCA07WA010,11/17/06,2006,"Baranquilla, Colombia",Colombia,,,,,Incident,Minor,N305FE,McDonnell Douglas,DC-10,NSCH,,0,0,,,NA,0,
DCA00WA014,12/18/99,1999,"AMSTERDAM, Netherlands",Netherlands,,,,,Non-Fatal,Substantial,N800WR,McDonnell Douglas,DC-10,SCHD,,0,0,3,UNK,UNK,3,
WAS02RA037,4/27/02,2002,"San Salvador, El Salvador",El Salvador,,,MSLP,Dummy,Non-Fatal,Substantial,N141WE,McDonnell Douglas,DC-10,NSCH,,0,0,5,VMC,VMC,5,
MIA07IA047,2/4/07,2007,"Miami, FL",United States,25.793055,-80.290555,MIA,Miami International Airport,Incident,Minor,HK2277,McDonnell Douglas,DC-8,SCHD,,0,0,3,IMC,IMC,3,LANDING
FTW04WA194,7/21/04,2004,"Mexico City, Mexico",Mexico,,,,,Unavailable,Destroyed,,McDonnell Douglas,DC-9,SCHD,,0,0,,IMC,IMC,0,
DCA08RA077,7/6/08,2008,"Saltillo, Mexico",Mexico,,,,,Fatal(1),Destroyed,N199US,McDonnell Douglas,DC-9,NSCH,,1,1,,IMC,IMC,2,
WAS06RA005,12/10/05,2005,"Port Harcourt, Nigeria",Nigeria,,,PHC,Port Harcourt Airport,Fatal(107),Destroyed,,McDonnell Douglas,DC-9,SCHD,,107,3,,IMC,IMC,110,
CHI02FA289,9/22/02,2002,"Minneapolis, MN",United States,44.880556,-93.216945,MSP,MINNEAPOLIS-ST PAUL INTL/WOLD-,Non-Fatal,Substantial,N941N,McDonnell Douglas,DC-9,SCHD,,0,0,85,VMC,VMC,85,TAXI
NYC02LA056,1/20/02,2002,"Dulles, VA",United States,38.95,-77.446666,IAD,Washington Dulles,Non-Fatal,Substantial,N837AT,McDonnell Douglas,DC-9,SCHD,,0,0,66,VMC,VMC,66,TAXI
CHI02LA069,1/24/02,2002,"Indianapolis, IN",United States,,,IND,Indianapolis International,Non-Fatal,,N754NW,McDonnell Douglas,DC-9,SCHD,,0,1,74,VMC,VMC,75,STANDING
DCA08RA050,4/15/08,2008,"Goma, Congo",Congo,,,,,Fatal(40),Destroyed,,McDonnell Douglas,DC-9,SCHD,,40,111,51,,NA,202,
CHI05MA111A,5/10/05,2005,"Minneapolis, MN",United States,44.880556,-93.216945,MSP,MINNEAPOLIS-ST PAUL INTL/WOLD-,Non-Fatal,Substantial,N763NC,McDonnell Douglas,DC-9,SCHD,,0,1,137,VMC,VMC,138,CLIMB
NYC03LA199,9/12/03,2003,"Norfolk, VA",United States,36.894444,-76.201111,ORF,Norfolk International Airport,Fatal(1),Minor,N776NC,McDonnell Douglas,DC-9,SCHD,,1,0,41,VMC,VMC,42,STANDING
CHI01LA245,7/25/01,2001,"Detroit, MI",United States,,,DTW,Wayne County,Non-Fatal,,N780NC,McDonnell Douglas,DC-9,SCHD,,0,1,96,VMC,VMC,97,DESCENT
NYC01FA062,12/27/00,2000,"Jamaica, NY",United States,40.631945,-73.779445,JFK,John F. Kennedy International,Non-Fatal,Substantial,N769NC,McDonnell Douglas,DC-9,SCHD,,0,0,27,VMC,VMC,27,TAKEOFF
DEN03LA142,8/7/03,2003,"Greeley, CO",United States,,,,,Non-Fatal,,N814ME,McDonnell Douglas,DC-9,SCHD,,0,2,113,IMC,IMC,115,CRUISE
CHI04IA260,9/16/04,2004,"Chicago, IL",United States,41.978611,-87.904722,ORD,Chicago O'Hare Intl,Incident,Minor,N253AA,McDonnell Douglas,DC-9,SCHD,,0,0,112,VMC,VMC,112,CLIMB
CHI04LA196,7/15/04,2004,"Sheridan, IL",United States,41.511667,-88.705833,ORD,CHICAGO O'HARE INTL,Non-Fatal,,N585AA,McDonnell Douglas,DC-9,SCHD,,0,1,29,VMC,VMC,30,DESCENT
CHI02LA043,11/30/01,2001,"Romulus, MI",United States,,,,,Non-Fatal,,N488AA,McDonnell Douglas,DC-9,SCHD,,0,1,89,VMC,VMC,90,CRUISE
CHI04LA127,5/26/04,2004,"Near St. Louis, MO",United States,38.747777,-90.36,STL,St. Louis International,Non-Fatal,,N573AA,McDonnell Douglas,DC-9,SCHD,,0,1,86,VMC,VMC,87,DESCENT
FTW03LA132,4/16/03,2003,"DFW Airport, TX",United States,32.896389,-97.0375,DFW,Dallas-Ft.Worth International,Non-Fatal,,N452AA,McDonnell Douglas,DC-9,SCHD,,0,1,54,VMC,VMC,55,TAXI
CHI06FA158,6/20/06,2006,"Chicago, IL",United States,41.978611,-87.904722,ORD,CHICAGO O'HARE INTL,Non-Fatal,Substantial,N961TW,McDonnell Douglas,DC-9,SCHD,,0,0,136,VMC,VMC,136,APPROACH
OPS11IA686,6/27/11,2011,"Apache Junction, AZ",United States,,,KIWA,Phoenix-Mesa Gateway Airport,Incident,,,McDonnell Douglas,DC-9,SCHD,,0,0,,,NA,0,APPROACH
DCA06RA042,6/4/06,2006,"Managua, Nicaragua",Nicaragua,,,,,Non-Fatal,Substantial,N68047,McDonnell Douglas,DC-10,NSCH,,0,0,3,,NA,3,
CHI07FA184B,6/27/07,2007,"Chicago, IL",United States,41.968611,-87.907778,ORD,CHICAGO O'HARE INTL,Non-Fatal,Substantial,N9630A,McDonnell Douglas,MD-80,SCHD,,0,0,501,VMC,VMC,501,STANDING
CHI06LA038,11/28/05,2005,"Chicago, IL",United States,41.979723,-87.904444,ORD,O'Hare International,Non-Fatal,Substantial,N359FE,McDonnell Douglas,DC-10,NSCH,,0,0,5,VMC,VMC,5,TAXI
DCA04MA011,12/18/03,2003,"Memphis, TN",United States,,,MEM,MEMPHIS INTL,Non-Fatal,Destroyed,N364FE,McDonnell Douglas,DC-10,NSCH,,0,0,5,VMC,VMC,5,LANDING
DCA07WA009,11/7/06,2006,"Paris, France",France,,,,,Incident,Minor,N584FE,McDonnell Douglas,MD-11,NSCH,,0,0,,,NA,0,
DCA06WA072,9/14/06,2006,"Subic Bay, Philippines",Philippines,,,,,Unavailable,Substantial,N623FE,McDonnell Douglas,MD-11,NSCH,,0,0,,,NA,0,
ENG05WA009,4/26/05,2005,"Buenos Aires, Argentina",Argentina,,,,,Incident,,,McDonnell Douglas,MD-11,SCHD,,0,0,,,NA,0,
FTW04WA066,1/26/04,2004,"Mexico City, Mexico",Mexico,,,,,Incident,Minor,,McDonnell Douglas,MD-11,SCHD,,0,0,193,VMC,VMC,193,
DCA03WA026,1/15/03,2003,"Stansted, United Kingdom",United Kingdom,,,,,Non-Fatal,Substantial,N583FE,McDonnell Douglas,MD-11,SCHD,,0,0,2,,NA,2,
MIA02FA075,3/31/02,2002,"Charlotte, NC",United States,35.214167,-80.943055,KCLT,Charlotte Douglas Internationa,Non-Fatal,Minor,N809DE,McDonnell Douglas,MD-11,SCHD,,0,5,229,IMC,IMC,234,CRUISE
ANC02FA023B,3/17/02,2002,"Anchorage, AK",United States,61.174445,-149.996389,PANC,Ted Steven Intl Airport,Non-Fatal,,B16106,McDonnell Douglas,MD-11,NSCH,,0,0,149,IMC,IMC,149,TAXI
DCA02WA007,11/20/01,2001,"Taipei, Taiwan",Taiwan,,,,,Unavailable,Substantial,,McDonnell Douglas,MD-11,SCHD,,0,0,,,NA,0,
DCA00WA093,9/29/00,2000,"Subic Bay, Philippines",Philippines,,,,,Incident,,,McDonnell Douglas,MD-11,SCHD,,0,0,2,,NA,2,
DCA99WA066,6/30/99,1999,"MANILA, Philippines",Philippines,,,,,Non-Fatal,Substantial,N582FE,McDonnell Douglas,MD-11,NSCH,,0,0,2,UNK,UNK,2,
NYC03IA042,1/14/03,2003,"Jamaica, NY",United States,40.639722,-73.778889,JFK,"John F, Kennedy, Intl",Incident,,I-DUPA,McDonnell Douglas,MD-11,SCHD,,0,0,142,VMC,VMC,142,CRUISE
DCA10WA098,9/22/10,2010,"Kabul, Afghanistan",Afghanistan,,,,Kabul,Incident,Minor,N279WA,McDonnell Douglas,MD-11,SCHD,,0,0,2,,NA,2,
DCA10WA042,3/23/10,2010,,Hungary,,,,,Incident,,N612FE,McDonnell Douglas,MD-11,NSCH,,0,0,3,,NA,3,
NYC05FA094,6/7/05,2005,"Louisville, KY",United States,38.174167,-85.735833,SDF,STANDIFORD FIELD,Non-Fatal,Substantial,N250UP,McDonnell Douglas,MD-11,NSCH,,0,0,4,VMC,VMC,4,LANDING
DCA00RA002,10/17/99,1999,"SUBIC BAY, Philippines",Philippines,,,,,Non-Fatal,Destroyed,N581FE,McDonnell Douglas,MD-11,NSCH,,0,0,0,UNK,UNK,0,
NYC01LA075B,2/3/01,2001,"Boston, MA",United States,,,BOS,Logan International Airport,Non-Fatal,Minor,N802US,McDonnell Douglas,MD-80,SCHD,,0,0,135,VMC,VMC,135,TAXI
ENG13WA014,1/30/13,2013,"Copenhagen, Denmark, Denmark",Denmark,,,,,Incident,,,McDonnell Douglas,MD-80,SCHD,,0,0,,,NA,0,
ENG10WA012,1/3/10,2010,"Turin Airport, Italy",Italy,,,,,Incident,Minor,,McDonnell Douglas,MD-80,SCHD,,0,0,,,NA,0,
ENG05RA020,5/12/05,2005,"Rome, Italy",Italy,,,,,Incident,,,McDonnell Douglas,MD-80,SCHD,,0,0,,,NA,0,
IAD05WA036,2/2/05,2005,"Makassar, Indonesia",Indonesia,-5.066667,119.216667,,,Incident,Minor,,McDonnell Douglas,MD-80,SCHD,,0,0,153,IMC,IMC,153,
NYC05LA038,12/20/04,2004,"Providence, RI",United States,41.723889,-71.428334,PVD,Theodore Francis Green State,Non-Fatal,Substantial,N402A,McDonnell Douglas,MD-80,SCHD,,0,0,87,IMC,IMC,87,TAXI
IAD05RA020,11/30/04,2004,"Solo City, Indonesia",Indonesia,-7.5,110.75,,,Fatal(25),Substantial,,McDonnell Douglas,MD-80,SCHD,,25,59,,VMC,VMC,84,
DCA04WA077,8/24/04,2004,"Taipei, Taiwan",Taiwan,,,,,Incident,Minor,,McDonnell Douglas,MD-80,SCHD,,0,0,100,VMC,VMC,100,
ATL03LA014,11/6/02,2002,"Orlando, FL",United States,28.428889,-81.316111,MCO,Orlando International,Non-Fatal,,N479AA,McDonnell Douglas,MD-80,SCHD,,0,1,75,VMC,VMC,76,DESCENT
CHI02IA151,6/4/02,2002,"Wichita, KS",United States,38.139444,-97.370556,,,Incident,,N823NK,McDonnell Douglas,MD-80,SCHD,,0,0,111,VMC,VMC,111,CRUISE
ENG01RA003,6/25/01,2001,"Guadalajara, Mexico",Mexico,,,,,Incident,,N491SH,McDonnell Douglas,MD-80,SCHD,,0,0,,,NA,0,
DCA08RA015,11/30/07,2007,"Isparta, Turkey",Turkey,,,,,Fatal(57),Destroyed,,McDonnell Douglas,MD-80,SCHD,,57,0,,,NA,57,
DCA08WA003,10/11/07,2007,"Istanbul, Turkey",Turkey,,,,,Non-Fatal,Destroyed,,McDonnell Douglas,MD-80,NSCH,,0,0,163,,NA,163,
OPS07IA003B,3/16/07,2007,"Las Vegas, NV",United States,36.08,-115.152222,LAS,McCarran International,Incident,,,McDonnell Douglas,MD-80,SCHD,,0,0,2,VMC,VMC,2,LANDING
SEA06LA033,12/26/05,2005,"Seattle, WA",United States,47.448889,-122.309444,SEA,Seattle-Tacoma Intern Arpt,Non-Fatal,Substantial,N979AS,McDonnell Douglas,MD-80,SCHD,,0,0,142,VMC,VMC,142,CLIMB
